algorithm,gamma,rho,t,error,kernels_1,kernels_2,kernels_3,kernels_4,kernels_5,kernels_6,kernels_7,kernels_8,kernels_9,kernels_10,kernels_11,kernels_12,kernels_13,kernels_14,kernels_15,kernels_16,kernels_17,kernels_18,kernels_19,kernels_20,kernels_21,kernels_22,kernels_23,kernels_24,kernels_25,kernels_26,kernels_27,kernels_28,kernels_29,kernels_30,kernels_31,kernels_32,kernels_33,kernels_34,kernels_35,kernels_36,kernels_37,kernels_38,kernels_39,kernels_40,kernels_41,kernels_42,kernels_43,kernels_44,kernels_45,kernels_46,kernels_47,kernels_48,kernels_49,kernels_50,kernels_51,kernels_52,kernels_53,kernels_54,kernels_55,kernels_56,kernels_57,kernels_58,kernels_59,kernels_60,kernels_61,kernels_62,kernels_63,kernels_64,images,problem
douglasrachfordprimal,0.05,0.3,3,47.7785638421258,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0396589455082867,0.0468515082394857,0.0495280292438231,0.0468515082394857,0.0396589455082867,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testimages/cameraman.jpg,l1
douglasrachfordprimal,0.05,0.3,4,68.2142513668554,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0396589455082867,0.0468515082394857,0.0495280292438231,0.0468515082394857,0.0396589455082867,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testimages/cameraman.jpg,l1
douglasrachfordprimal,0.05,0.4,1,7.36898405589649,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0396589455082867,0.0468515082394857,0.0495280292438231,0.0468515082394857,0.0396589455082867,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testimages/cameraman.jpg,l1
douglasrachfordprimal,0.05,0.4,2,10.1322481446285,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0396589455082867,0.0468515082394857,0.0495280292438231,0.0468515082394857,0.0396589455082867,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testimages/cameraman.jpg,l1
douglasrachfordprimal,0.05,0.4,3,47.7934001281484,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0396589455082867,0.0468515082394857,0.0495280292438231,0.0468515082394857,0.0396589455082867,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testimages/cameraman.jpg,l1
douglasrachfordprimal,0.05,0.4,4,68.2324702019974,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0396589455082867,0.0468515082394857,0.0495280292438231,0.0468515082394857,0.0396589455082867,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testimages/cameraman.jpg,l1
douglasrachfordprimal,0.05,0.5,1,7.33315010148772,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0396589455082867,0.0468515082394857,0.0495280292438231,0.0468515082394857,0.0396589455082867,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testimages/cameraman.jpg,l1
douglasrachfordprimal,0.05,0.5,2,10.1412744372525,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0396589455082867,0.0468515082394857,0.0495280292438231,0.0468515082394857,0.0396589455082867,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testimages/cameraman.jpg,l1
douglasrachfordprimal,0.05,0.5,3,47.7987060330707,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0396589455082867,0.0468515082394857,0.0495280292438231,0.0468515082394857,0.0396589455082867,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testimages/cameraman.jpg,l1
douglasrachfordprimal,0.05,0.5,4,68.240390033247,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0396589455082867,0.0468515082394857,0.0495280292438231,0.0468515082394857,0.0396589455082867,0.0375157550304212,0.0443196278517048,0.0468515082394857,0.0443196278517048,0.0375157550304212,0.0317564010287247,0.0375157550304212,0.0396589455082867,0.0375157550304212,0.0317564010287247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testimages/cameraman.jpg,l1
